Country,SiteID,studynumber,Measure_Year,Measure_Month,Latitude,Longitude,Elevation,IGBP_FromPaper,Rs_Norm,LogRs,Pm,Tm,LAI,BD,BS,C/N,CaCO3,CEC,Clay%,Sand%,Silt%,N,PH,GLC2000,GSOC,Rs_Estimate
China,CN-TLS,20056,2005,10,37.75,112.25,1515,ENF,5.191,1.646926357,11,5.9,0.4,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,14.00426,2,1.125442172
China,CN-TLS,20056,2005,11,37.75,112.25,1515,ENF,1.537,0.429832465,6.1,0.2,0.2,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,14.00426,2,0.796317742
China,CN-TLS,20056,2005,12,37.75,112.25,1515,ENF,0.956,-0.044997366,8.9,-9.8,0.2,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,14.00426,2,0.434023326
China,CN-TLS,20056,2006,3,37.75,112.25,1515,ENF,0.319,-1.142564176,0,2.1,0.2,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,14.00426,2,0.893645603
China,CN-TLS,20056,2006,4,37.75,112.25,1515,ENF,1.71,0.536493371,28.4,9.6,0.4,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,14.00426,2,1.408786929
China,CN-TLS,20056,2006,5,37.75,112.25,1515,ENF,2.175,0.777028665,48,14.7,0.6,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,14.00426,2,1.919851809
China,CN-TLS,20056,2006,6,37.75,112.25,1515,ENF,3.567,1.271724906,72.3,18.8,1,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,14.00426,2,2.462253531
China,CN-TLS,20056,2006,7,37.75,112.25,1515,ENF,4.553,1.515786356,57.7,21.3,1.5,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,14.00426,2,2.865669485
China,CN-TLS,20056,2006,8,37.75,112.25,1515,ENF,4.437,1.489978472,188.9,18.8,1.8,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,14.00426,2,2.462253531
China,CN-TLS,20056,2006,9,37.75,112.25,1515,ENF,6.235,1.830178579,49.8,13,0.9,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,14.00426,2,1.7316505
China,CN-TLS,20056,2006,10,37.75,112.25,1515,ENF,4.726,1.553079179,6.9,9.1,0.4,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,14.00426,2,1.366679397
China,CN-TLS,20056,2006,11,37.75,112.25,1515,ENF,1.71,0.536493371,17.1,-0.1,0.2,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,14.00426,2,0.781950375
China,CN-TLS,20056,2006,12,37.75,112.25,1515,ENF,0.609,-0.495937011,2.7,-7.2,0.2,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,14.00426,2,0.508208745
China,CN-TLS,20056,2007,3,37.75,112.25,1515,ENF,0.55,-0.597837001,26.5,1,0.2,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,14.00426,2,0.835934515
China,CN-TLS,20056,2007,4,37.75,112.25,1515,ENF,1.71,0.536493371,20,8,0.4,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,14.00426,2,1.278420076
China,CN-TLS,20056,2007,5,37.75,112.25,1515,ENF,2.465,0.902191807,51.1,15.9,0.6,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,14.00426,2,2.064888025
China,CN-TLS,20056,2007,6,37.75,112.25,1515,ENF,3.335,1.204472679,54.1,18.9,1,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,14.00426,2,2.477242385
China,CN-TLS,20056,2007,7,37.75,112.25,1515,ENF,6.235,1.830178579,121.8,19.7,1.5,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,14.00426,2,2.600485088
China,CN-TLS,20056,2007,8,37.75,112.25,1515,ENF,7.569,2.024060958,105.3,18.7,1.8,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,14.00426,2,2.447355368
China,CN-TLS,20056,2007,9,37.75,112.25,1515,ENF,5.365,1.679896376,79.5,13.2,0.9,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,14.00426,2,1.752797355
China,CN-TLS,20056,2007,10,37.75,112.25,1515,ENF,3.102,1.132047065,65.1,5.7,0.4,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,14.00426,2,1.111864127
China,CN-TLS,20056,2007,11,37.75,112.25,1515,ENF,1.305,0.266203041,2.8,-0.6,0.2,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,14.00426,2,0.758578494
China,CN-TLS,20056,2007,12,37.75,112.25,1515,ENF,0.395,-0.928869514,3,-6.3,0.2,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,14.00426,2,0.536739717
China,CN-TLS,20023,2005,5,37.75,112.75,831,CSH,4.264,1.450207687,20.8,19.2,0.2,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,5.0965,4,3.400556178
China,CN-TLS,20023,2005,6,37.75,112.75,831,CSH,3.365,1.213427963,73.8,24.4,0.5,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,5.0965,4,4.896658335
China,CN-TLS,20023,2005,7,37.75,112.75,831,CSH,5.675,1.736070563,130.2,25.4,1.2,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,5.0965,4,6.121046019
China,CN-TLS,20023,2005,8,37.75,112.75,831,CSH,11.062,2.403515812,90,22.3,1.399,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,5.0965,4,5.389257929
China,CN-TLS,20023,2005,9,37.75,112.75,831,CSH,6.573,1.882970349,15.4,18.2,0.699,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,5.0965,4,3.620024161
China,CN-TLS,20023,2005,10,37.75,112.75,831,CSH,4.072,1.404134279,7,9.9,0.1,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,5.0965,4,1.965738497
China,CN-TLS,20023,2005,11,37.75,112.75,831,CSH,1.699,0.530039843,2.5,4.2,0.1,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,5.0965,4,1.425551847
China,CN-TLS,20023,2006,3,37.75,112.75,831,CSH,1.25,0.223143551,0,6.3,0.2,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,5.0965,4,1.643397919
China,CN-TLS,20023,2006,4,37.75,112.75,831,CSH,1.988,0.687129108,24.1,13.7,0.2,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,5.0965,4,2.494040285
China,CN-TLS,20023,2006,5,37.75,112.75,831,CSH,3.687,1.304813119,36.4,18.7,0.2,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,5.0965,4,3.306049592
China,CN-TLS,20023,2006,6,37.75,112.75,831,CSH,4.521,1.508733208,76.5,23.1,0.5,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,5.0965,4,4.550658738
China,CN-TLS,20023,2006,7,37.75,112.75,831,CSH,4.906,1.590458946,49.2,25.5,1.2,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,5.0965,4,6.155647789
China,CN-TLS,20023,2006,8,37.75,112.75,831,CSH,8.113,2.093467713,162.5,22.8,1.399,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,5.0965,4,5.543315015
China,CN-TLS,20023,2006,9,37.75,112.75,831,CSH,4.585,1.522790106,38.8,17.3,0.699,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,5.0965,4,3.440950358
China,CN-TLS,20023,2006,10,37.75,112.75,831,CSH,3.303,1.194831146,3,13,0.1,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,5.0965,4,2.341086177
China,CN-TLS,20023,2006,11,37.75,112.75,831,CSH,1.443,0.36672428,12.7,3.9,0.1,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,5.0965,4,1.401647037
China,CN-TLS,20023,2006,12,37.75,112.75,831,CSH,1.121,0.114221144,1.7,-3,0.1,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,5.0965,4,0.94998888
China,CN-TLS,20023,2007,2,37.75,112.75,831,CSH,1.25,0.223143551,12.4,2,0.1,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,5.0965,4,1.259286134
China,CN-TLS,20023,2007,3,37.75,112.75,831,CSH,2.019,0.702602339,25.4,5.3,0.2,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,5.0965,4,1.553322212
China,CN-TLS,20023,2007,4,37.75,112.75,831,CSH,2.661,0.978701992,13.2,12.1,0.2,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,5.0965,4,2.278943595
China,CN-TLS,20023,2007,5,37.75,112.75,831,CSH,3.11,1.134622726,51.2,19.9,0.2,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,5.0965,4,3.537421246
China,CN-TLS,20023,2007,6,37.75,112.75,831,CSH,6.893,1.930506404,45.6,23.2,0.5,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,5.0965,4,4.576383237
China,CN-TLS,20023,2007,7,37.75,112.75,831,CSH,8.946,2.191206505,103.6,24,1.2,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,5.0965,4,5.656554719
China,CN-TLS,20023,2007,8,37.75,112.75,831,CSH,4.906,1.590458946,124.2,22.7,1.399,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,5.0965,4,5.512155255
China,CN-TLS,20023,2007,9,37.75,112.75,831,CSH,2.917,1.070555691,63.5,17.5,0.699,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,5.0965,4,3.479963134
China,CN-TLS,20023,2007,10,37.75,112.75,831,CSH,1.699,0.530039843,73.8,9.7,0.1,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,5.0965,4,1.943701218
China,CN-TLS,20023,2007,11,37.75,112.75,831,CSH,0.994,-0.006018072,0,3.4,0.1,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,5.0965,4,1.362693151
China,CN-TLS,20023,2007,12,37.75,112.75,831,CSH,0.736,-0.30652516,0,-2,0.1,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,5.0965,4,1.005077849
China,CN-TLS,20023,2008,3,37.75,112.75,831,CSH,1.25,0.223143551,21.7,6.6,0.2,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,5.0965,4,1.671425742
China,CN-TLS,20023,2008,4,37.75,112.75,831,CSH,3.11,1.134622726,63.4,12.4,0.2,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,5.0965,4,2.317810523
China,CN-TLS,20023,2008,5,37.75,112.75,831,CSH,3.944,1.372195437,15.3,18.6,0.2,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,5.0965,4,3.287465818
China,CN-TLS,20023,2008,6,37.75,112.75,831,CSH,5.996,1.79109258,93.4,21.6,0.5,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,5.0965,4,4.181696394
China,CN-TLS,20023,2008,7,37.75,112.75,831,CSH,5.355,1.678030704,29.8,24.7,1.2,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,5.0965,4,5.884218873
China,CN-TLS,20023,2008,8,37.75,112.75,831,CSH,4.649,1.536652143,46.6,23.1,1.399,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,5.0965,4,5.637855146
China,CN-TLS,20023,2008,9,37.75,112.75,831,CSH,3.623,1.287302412,55.8,17.7,0.699,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,5.0965,4,3.519418229
China,CN-TLS,20023,2008,10,37.75,112.75,831,CSH,2.019,0.702602339,11.8,11.1,0.1,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,5.0965,4,2.103309381
China,CN-TLS,20023,2008,11,37.75,112.75,831,CSH,1.186,0.170586301,0,3.3,0.1,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,5.0965,4,1.35503326
China,CN-TMF,20035,2006,9,24.25,117.25,732,GRA,4.54,1.512927012,93.5,23.5,5.599,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,87.94579,3,6.224399675
China,CN-TMF,20035,2006,10,24.25,117.25,732,GRA,3.468,1.243578059,5.2,22.6,4.4,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,87.94579,3,5.889664293
China,CN-TMF,20035,2006,11,24.25,117.25,732,GRA,3.123,1.138794078,108.3,18.1,3.799,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,87.94579,3,4.467410794
China,CN-TMF,20035,2006,12,24.25,117.25,732,GRA,1.49,0.39877612,85.6,12.6,3.6,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,87.94579,3,3.186741751
China,CN-TMF,20035,2007,1,24.25,117.25,732,GRA,1.846,0.613021136,39.4,10.8,2.9,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,87.94579,3,2.853205217
China,CN-TMF,20035,2007,2,24.25,117.25,732,GRA,1.461,0.379121133,38.8,13.5,2.1,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,87.94579,3,3.367858222
China,CN-TMF,20035,2007,3,24.25,117.25,732,GRA,1.649,0.500169044,55.5,14.4,2,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,87.94579,3,3.559268335
China,CN-TMF,20035,2007,4,24.25,117.25,732,GRA,2.574,0.945461109,208.3,16.4,3.799,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,87.94579,3,4.024477143
China,CN-TMF,20035,2007,5,24.25,117.25,732,GRA,3.689,1.305355419,143.5,21.9,4,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,87.94579,3,5.641810361
China,CN-TMF,20035,2007,6,24.25,117.25,732,GRA,4.951,1.599589576,400.3,24.1,4.4,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,87.94579,3,6.458060238
China,CN-TMF,20035,2007,7,24.25,117.25,732,GRA,5.149,1.638802521,25,27,5,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,87.94579,3,7.717164471
China,CN-TMF,20035,2007,8,24.25,117.25,732,GRA,5.798,1.75751303,347.9,25,3.5,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,87.94579,3,6.825100048
China,CN-TNP,6152,2007,1,28.25,113.25,45,ENF,0.339,-1.081755172,69.4,4.8,0.4,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,75.97385,3,0.754067796
China,CN-TNP,6152,2007,2,28.25,113.25,45,ENF,0.549,-0.599656837,85.5,10.8,0.6,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,75.97385,3,1.085311454
China,CN-TNP,6152,2007,3,28.25,113.25,45,ENF,0.677,-0.390084006,121.8,12.9,0.5,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,75.97385,3,1.232834513
China,CN-TNP,6152,2007,4,28.25,113.25,45,ENF,0.817,-0.202116184,138.9,17.1,0.5,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,75.97385,3,1.590763357
China,CN-TNP,6152,2007,5,28.25,113.25,45,ENF,1.507,0.41012092,68.6,25.2,2,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,75.97385,3,2.600758153
China,CN-TNP,6152,2007,6,28.25,113.25,45,ENF,1.801,0.588342066,157.8,26.7,2.299,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,75.97385,3,2.848629496
China,CN-TNP,6152,2007,7,28.25,113.25,45,ENF,1.98,0.683096845,28.9,30.7,1.8,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,75.97385,3,3.631326469
China,CN-TNP,6152,2007,8,28.25,113.25,45,ENF,1.826,0.602127782,161.1,29.7,2.2,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,75.97385,3,3.417495593
China,CN-TNP,6152,2007,9,28.25,113.25,45,ENF,2.146,0.763605644,101.5,23.8,2.299,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,75.97385,3,2.388909534
China,CN-TNP,6152,2007,10,28.25,113.25,45,ENF,1.172,0.158711691,6.2,19.7,0.9,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,75.97385,3,1.86266452
China,CN-TNP,6152,2007,11,28.25,113.25,45,ENF,0.838,-0.176737179,12.6,13.1,0.3,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,75.97385,3,1.247889844
China,CN-TNP,6152,2007,12,28.25,113.25,45,ENF,0.594,-0.52087596,59.3,7.8,0.3,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,75.97385,3,0.904653755
China,CN-TNP,6152,2008,1,28.25,113.25,45,ENF,0.452,-0.794073099,70.2,2.2,0.4,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,75.97385,3,0.643993272
China,CN-TNP,6152,2008,2,28.25,113.25,45,ENF,0.605,-0.502526821,57.7,4.2,0.6,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,75.97385,3,0.727103097
China,CN-TNP,6152,2008,3,28.25,113.25,45,ENF,0.809,-0.211956362,152.7,14.6,0.5,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,75.97385,3,1.366822906
China,CN-TNP,6152,2008,4,28.25,113.25,45,ENF,0.872,-0.136965855,109.2,18.5,0.5,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,75.97385,3,1.731832333
China,CN-TNP,6152,2008,5,28.25,113.25,45,ENF,1.269,0.238229189,130.3,24.3,2,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,75.97385,3,2.462512081
China,CN-TNP,6152,2008,6,28.25,113.25,45,ENF,1.832,0.605408266,153,26.7,2.299,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,75.97385,3,2.848629496
China,CN-TNP,6152,2008,7,28.25,113.25,45,ENF,2.534,0.929799082,159.5,30.1,1.8,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,75.97385,3,3.501473921
China,CN-TNP,6152,2008,8,28.25,113.25,45,ENF,1.728,0.54696467,138.2,29.3,2.2,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,75.97385,3,3.335531377
China,CN-TNP,6152,2008,9,28.25,113.25,45,ENF,2.291,0.828988403,99.8,25.9,2.299,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,75.97385,3,2.713626684
China,CN-TNP,6152,2008,10,28.25,113.25,45,ENF,1.483,0.394067063,77.4,20.3,0.9,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,75.97385,3,1.93174164
China,CN-TNP,6152,2008,11,28.25,113.25,45,ENF,0.843,-0.170788321,199.6,13.1,0.3,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,75.97385,3,1.247889844
China,CN-TNP,6152,2008,12,28.25,113.25,45,ENF,0.632,-0.458865885,2,8.2,0.3,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,75.97385,3,0.926883867
China,CN-TSO,4045,2003,1,28.75,111.25,41,CRO,0.681,-0.384192973,47.5,4.8,1.6,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5,0.503295402
China,CN-TSO,4045,2003,2,28.75,111.25,41,CRO,0.679,-0.387134151,126.3,7.4,1.899,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5,0.592024062
China,CN-TSO,4045,2003,3,28.75,111.25,41,CRO,0.76,-0.274436846,80.1,10.4,2.299,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5,0.714010222
China,CN-TSO,4045,2003,4,28.75,111.25,41,CRO,1.174,0.160416721,237.2,15.6,3,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5,0.987955127
China,CN-TSO,4045,2003,5,28.75,111.25,41,CRO,1.148,0.138021298,273.9,21.2,5,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5,1.401582563
China,CN-TSO,4045,2003,6,28.75,111.25,41,CRO,1.503,0.407463111,232.7,26,5,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5,1.891484556
China,CN-TSO,4045,2003,7,28.75,111.25,41,CRO,2.118,0.750472247,190.8,29.8,5.3,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5,2.398088592
China,CN-TSO,4045,2003,8,28.75,111.25,41,CRO,1.653,0.502591819,43.8,29.2,4.3,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5,2.309894841
China,CN-TSO,4045,2003,9,28.75,111.25,41,CRO,1.366,0.311886761,26.5,25,4.5,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5,1.776974146
China,CN-TSO,4045,2003,10,28.75,111.25,41,CRO,1.198,0.1806535,48.2,18,3.299,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5,1.147702365
China,CN-TSO,4045,2003,11,28.75,111.25,41,CRO,0.875,-0.133531393,57.2,12,3,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5,0.789040207
China,CN-TSO,4045,2003,12,28.75,111.25,41,CRO,0.754,-0.282362911,52.5,6.4,1.8,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5,0.556182946
China,CN-TSO,4045,2004,1,28.75,111.25,41,CRO,0.729,-0.316081547,69,4.1,1.6,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5,0.481767811
China,CN-TSO,4045,2004,2,28.75,111.25,41,CRO,0.834,-0.181521877,125.7,10.6,1.899,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5,0.722984135
China,CN-TSO,4045,2004,3,28.75,111.25,41,CRO,1.152,0.141499562,53,12.2,2.299,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5,0.798957121
China,CN-TSO,4045,2004,4,28.75,111.25,41,CRO,1.827,0.602675277,164.5,18.9,3,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5,1.214056218
China,CN-TSO,4045,2004,5,28.75,111.25,41,CRO,1.813,0.594982932,215.4,22.7,5,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5,1.539221855
China,CN-TSO,4045,2004,6,28.75,111.25,41,CRO,1.847,0.613562701,364.8,25.6,5,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5,1.844820532
China,CN-TSO,4045,2004,7,28.75,111.25,41,CRO,2.973,1.089571544,268.4,29,5.3,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5,2.281223678
China,CN-TSO,4045,2004,8,28.75,111.25,41,CRO,2.223,0.798857635,101.6,27.5,4.3,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5,2.077233582
China,CN-TSO,4045,2004,9,28.75,111.25,41,CRO,1.817,0.597186789,17,24.8,4.5,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5,1.754917768
China,CN-TSO,4045,2004,10,28.75,111.25,41,CRO,1.494,0.401457087,41.5,17.8,3.299,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5,1.133456711
China,CN-TSO,4045,2004,11,28.75,111.25,41,CRO,1.065,0.062974799,110.9,13.3,3,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5,0.85577054
China,CN-TSO,4045,2004,12,28.75,111.25,41,CRO,0.909,-0.095410185,48.5,6.8,1.8,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5,0.570251379
China,CN-TSO,4045,2005,1,28.75,111.25,41,CRO,0.729,-0.316081547,69,2.6,1.6,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5,0.438687484
China,CN-TSO,4045,2005,2,28.75,111.25,41,CRO,0.739,-0.302457358,125.7,3.6,1.899,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5,0.466957048
China,CN-TSO,4045,2005,3,28.75,111.25,41,CRO,1.152,0.141499562,53,10.4,2.299,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5,0.714010222
China,CN-TSO,4045,2005,4,28.75,111.25,41,CRO,1.708,0.535323095,164.5,19.6,3,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5,1.268305807
China,CN-TSO,4045,2005,5,28.75,111.25,41,CRO,1.742,0.555033878,215.4,22.5,5,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5,1.520116535
China,CN-TSO,4045,2005,6,28.75,111.25,41,CRO,2.215,0.795252403,364.8,27.5,5,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5,2.077233582
China,CN-TSO,4045,2005,7,28.75,111.25,41,CRO,2.973,1.089571544,268.4,30.7,5.3,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5,2.536732917
China,CN-TSO,4045,2005,8,28.75,111.25,41,CRO,2.223,0.798857635,101.6,27.3,4.3,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5,2.051450287
China,CN-TSO,4045,2005,9,28.75,111.25,41,CRO,1.817,0.597186789,17,25.5,4.5,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5,1.833335527
China,CN-TSO,4045,2005,10,28.75,111.25,41,CRO,1.672,0.514020515,41.5,17.9,3.299,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5,1.140557297
China,CN-TSO,4045,2005,11,28.75,111.25,41,CRO,1.113,0.107059072,110.9,14,3,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5,0.894010284
China,CN-TSO,4045,2005,12,28.75,111.25,41,CRO,0.826,-0.191160505,48.5,6.8,1.8,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5,0.570251379
China,CN-TTP,10099,2011,2,29.75,121.75,265,EBF,1.345,0.296394013,36.1,5,1.3,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,88.67137,3,1.331265509
China,CN-TTP,10099,2011,3,29.75,121.75,265,EBF,1.27,0.2390169,50.5,7.5,1.7,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,88.67137,3,1.591067222
China,CN-TTP,10099,2011,4,29.75,121.75,265,EBF,1.689,0.524136638,40.3,14.3,2.7,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,88.67137,3,2.583933887
China,CN-TTP,10099,2011,5,29.75,121.75,265,EBF,2.843,1.044859833,23.1,19.2,3.6,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,88.67137,3,3.664646948
China,CN-TTP,10099,2011,6,29.75,121.75,265,EBF,5.457,1.696899188,373.1,23.2,3.4,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,88.67137,3,4.874278044
